canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"111001011111"	5	G/o11/CaddA,B,D	G	other	G other		G 	C D- D F G A- A B- B	9
"011101010001"	44	C#dom7dim5addD#,D	C#	other	C# other	combinatorial I (I1)	C# combinatorial I (I1)	C# D D# E# G B	6
"101100111001"	13	A-7/CaddG,B,D	A-	major	A- major	double harmonic scale	A- double harmonic scale	C D E- G- G A- B	7
"100010000010"	18716	*	C	major	C major	incomplete dominant-seventh chord	C incomplete dominant-seventh chord	C E B-	3
"101100010010"	1774	Cm9	C	minor	C minor	minor-ninth chord	C minor-ninth chord	C D E- G B-	5
"001110110101"	31	E-+M7/DaddA,F#,E	E-	augmented	E- augmented		E- 	D E- E F# G A B	7
"111101001100"	7	D-M9/CaddA,D	D-	other	D- other		D- 	C D- D E- F A- A	7
"010100000001"	2522	*	B	major	B major	whole-tone trichord	B whole-tone trichord	C# D# B	3
"111101000101"	61	*	B	other	B other		B 	C D- D E- F A B	7
"110100100101"	279	Ao7/C-addC-,D-	A	other	A other	combinatorial RI (RI6)	A combinatorial RI (RI6)	C D- E- G- A C-	6
"001010000110"	886	*	B-	major	B- major	minor-second quartal tetrachord	B- minor-second quartal tetrachord	D E A B-	4
"101001110101"	136	G11/CaddF#	G	major	G major		G 	C D F F# G A B	7
"100001001001"	3423	Fm/C-addC-	F	other	F other	minor-diminished tetrachord	F minor-diminished tetrachord	C F A- C-	4
"010011011011"	48	A#ob9/C#addE#,G#	A#	other	A# other	alternating heptachord	A# alternating heptachord	C# E E# G G# A# B	7
"010110010100"	527	A7/C#addD#	A	major	A major	augmented-sixth pentachord	A augmented-sixth pentachord	C# D# E G A	5
"001100010010"	12703	E-maj7/D	E-	major	E- major	major seventh chord	E- major seventh chord	D E- G B-	4
"011011001000"	156	C#maddF,D	C#	minor	C# minor	major-minor-diminished pentachord	C# major-minor-diminished pentachord	C# D E F G#	5
"001101011000"	210	DdimaddG,E-	D	diminished	D diminished	locrian pentachord	D locrian pentachord	D E- F G A-	5
"101000001001"	925	G#dim/C	G#	diminished	G# diminished	major-third diminished terachord	G# major-third diminished terachord	C D G# B	4
"110001101010"	56	*	G-	major	G- major	phrygian hexamirror	G- phrygian hexamirror	C D- F G- A- B-	6
"010010001001"	9412	C#m7	C#	minor	C# minor	minor seventh chord	C# minor seventh chord	C# E G# B	4
"000101101110"	17	E-maddA,F,A-	E-	minor	E- minor		E- 	E- F G- A- A B-	6
"000111000001"	79	F-power/C-addF,E-	F-	other	F- other	major third testacluster	F- major third testacluster	E- F- F C-	4
"010001110000"	73	*	C#	other	C# other	major third testacluster	C# major third testacluster	C# E# F# G	4
"111011001101"	11	*	B	other	B other		B 	C D- D E F A- A B	8
"000010011110"	33	EdimaddA,G#	E	other	E other	minor-third pentacluster	E minor-third pentacluster	E G G# A B-	5
"100000010011"	394	CpoweraddB-,B	C	other	C other	minor third tetracluster	C minor third tetracluster	C G B- B	4
"010010000100"	179988	A/C#	A	major	A major	major triad	A major triad	C# E A	3
"010001010011"	224	A#m/C#addG,B	A#	minor	A# minor	Javanese pentatonic	A# Javanese pentatonic	C# E# G A# B	5
"000100010001"	11873	E-+	E-	augmented	E- augmented	augmented triad	E- augmented triad	E- G B	3
"010110110100"	52	D#/ob9/C#addG	D#	diminished	D# diminished	combinatorial RI (RI8)	D# combinatorial RI (RI8)	C# D# E F# G A	6
"110111011010"	6	Cm7addF-,F,D-,A-	C	minor	C minor	blues	C blues	C D- E- F- F G A- B-	8
"000001000001"	23348	*	B	other	B other	tritone	B tritone	F B	2
"010000001111"	6	AM9/C#addA#,omitE	A	major	A major	major-second pentacluster	A major-second pentacluster	C# G# A A# B	5
"001110010111"	17	E-maj7/DaddA,E,B	E-	other	E- other	Greek chromatic	E- Greek chromatic	D E- E G A B- B	7
"111100111100"	10	A-7/CaddG,A,D-,D	A-	major	A- major	Messiaen's mode 4	A- Messiaen's mode 4	C D- D E- G- G A- A	8
"110101011111"	6	Cm7addA,A-,F,D-,B	C	minor	C minor		C 	C D- E- F G A- A B- B	9
"000010111100"	40	*	F#	minor	F# minor	major-second pentacluster	F# major-second pentacluster	E F# G G# A	5
"010010011101"	105	A9/C#addG#	A	major	A major		A 	C# E G G# A B	6
"100001111010"	5	Fm/CaddG,G-,B-	F	minor	F minor	combinatorial I (I11)	F combinatorial I (I11)	C F G- G A- B-	6
"011011010000"	185	C#dimaddF,D	C#	diminished	C# diminished	alternating pentachord	C# alternating pentachord	C# D E F G	5
"111110011010"	5	A-M11/CaddE,D	A-	other	A- other		A- 	C D- D E- E G A- B-	8
"100101010110"	558	F11/C	F	major	F major	dominant-eleventh	F dominant-eleventh	C E- F G A B-	6
"010101101110"	9	D#/o9/C#addA#,G#	D#	other	D# other	modified blues	D# modified blues	C# D# E# F# G# A A#	7
"100111010100"	105	F9/CaddE	F	major	F major		F 	C E- E F G A	6
"110010010111"	56	Go9/CaddB	G	other	G other		G 	C D- F- G A B- B	7
"110000011010"	106	Gdim/CaddA-	G	diminished	G diminished	locrian pentachord	G locrian pentachord	C D- G A- B-	5
"110001010101"	101	Gdom7dim5/CaddA	G	other	G other	combinatorial I (I5)	G combinatorial I (I5)	C D- F G A B	6
"001100111000"	10	*	E-	other	E- other	Asian pentacluster	E- Asian pentacluster	D E- G- G A-	5
"011001101011"	106	G#o9/C#addF#	G#	diminished	G# diminished	harmonic major scale	G# harmonic major scale	C# D F F# G# A# B	7
"010000001010"	5249	*	A#	minor	A# minor	incomplete minor-seventh chord	A# incomplete minor-seventh chord	C# G# A#	3
"100010110111"	67	F#/ob9/CaddB-,B	F#	diminished	F# diminished		F# 	C E F# G A B- B	7
"100001010001"	2353	*	G	major	G major	tritone quartal tetrachord	G tritone quartal tetrachord	C F G B	4
"110001000110"	309	B-mM9/C	B-	minor	B- minor	minor-major ninth chord	B- minor-major ninth chord	C D- F A B-	5
"111100000000"	63	*	C	minor	C minor	chromatic tetramirror	C chromatic tetramirror	C D- D E-	4
"000010110101"	1149	EmaddA,F#	E	minor	E minor	dorian pentachord	E dorian pentachord	E F# G A B	5
"010110010000"	616	*	C#	other	C# other	harmonic minor tetrachord	C# harmonic minor tetrachord	C# E- E G	4
